query_number,cold_run,hot_run_1,hot_run_2
1,0.0040171146392822266,0.0034482479095458984,0.005203962326049805
2,0.017535924911499023,0.01452016830444336,0.014251947402954102
3,0.1413111686706543,0.015955209732055664,0.015336990356445312
4,0.5565450191497803,0.01717400550842285,0.017653942108154297
5,0.16184496879577637,0.13823509216308594,0.12969708442687988
6,0.884678840637207,0.16588115692138672,0.16013789176940918
7,0.016673803329467773,0.014150857925415039,0.013783931732177734
8,0.02602100372314453,0.027179718017578125,0.024914264678955078
9,0.5572757720947266,0.4017200469970703,0.40792417526245117
10,0.416532039642334,0.42465996742248535,0.41620802879333496
11,0.12377691268920898,0.13054299354553223,0.12868595123291016
12,0.14479517936706543,0.14036917686462402,0.1387331485748291
13,0.15558910369873047,0.14340519905090332,0.14446473121643066
14,0.20544123649597168,0.19583702087402344,0.1976470947265625
15,0.17963099479675293,0.1673579216003418,0.16772723197937012
16,0.12703514099121094,0.12721586227416992,0.12299394607543945
17,0.3982691764831543,0.41273999214172363,0.40062427520751953
18,0.27817440032958984,0.29823899269104004,0.3039591312408447
19,1.4503509998321533,0.7980189323425293,0.8085911273956299
20,0.018001079559326172,0.02105998992919922,0.022057056427001953
21,5.951573848724365,0.2305278778076172,0.216019868850708
22,0.23902487754821777,0.24155688285827637,0.23291397094726562
23,5.163597106933594,0.3060879707336426,0.29274415969848633
24,12.357238054275513,0.8279929161071777,0.8180441856384277
25,0.06699085235595703,0.06757998466491699,0.06534028053283691
26,0.054490089416503906,0.0560302734375,0.05984687805175781
27,0.06502604484558105,0.06867790222167969,0.06473588943481445
28,0.24131202697753906,0.2395038604736328,0.23667597770690918
29,2.9929521083831787,2.525505781173706,2.5213119983673096
30,0.04591727256774902,0.04228711128234863,0.03985285758972168
31,0.15420985221862793,0.13495612144470215,0.13568902015686035
32,1.3893299102783203,0.1886000633239746,0.1851940155029297
33,1.318298101425171,0.9375150203704834,0.7954261302947998
34,0.7823607921600342,0.6765890121459961,0.6918771266937256
35,0.7055959701538086,0.7186892032623291,0.6795330047607422
36,0.28105807304382324,0.26180291175842285,0.2775900363922119
37,0.03783297538757324,0.043367862701416016,0.03743577003479004
38,0.02684497833251953,0.025032997131347656,0.024849891662597656
39,0.023526906967163086,0.021512985229492188,0.01929497718811035
40,0.0642998218536377,0.06871986389160156,0.06917595863342285
41,0.020968914031982422,0.0250701904296875,0.022485017776489258
42,0.014928817749023438,0.01493382453918457,0.01690387725830078
43,0.01407480239868164,0.012948989868164062,0.016965150833129883
