query_number,cold_run,hot_run_1,hot_run_2
1,0.0014389380812644958,0.0006162399658933282,0.0005450990283861756
2,0.0018531729001551867,0.0013611679896712303,0.001321278978139162
3,0.0013538060011342168,0.0012607639655470848,0.0012655929895117879
4,0.0018193039577454329,0.0017990070628002286,0.001702240901067853
5,0.03100842097774148,0.02813388197682798,0.02737813291605562
6,0.0321188869420439,0.03200957796070725,0.03164227190427482
7,0.0021263950038701296,0.0018523449543863535,0.0017469280865043402
8,0.0018986549694091082,0.0016818479634821415,0.0016365210758522153
9,0.034581406973302364,0.033938192995265126,0.03393273602705449
10,0.043918184004724026,0.04315894399769604,0.04273836698848754
11,0.012576149892993271,0.012470654910430312,0.012368776020593941
12,0.013214871985837817,0.013321314007043839,0.0143267170060426
13,0.031650641933083534,0.03162031900137663,0.031030207057483494
14,0.06306120206136256,0.06213677802588791,0.06233831692952663
15,0.031410116935148835,0.0317159480182454,0.03200432797893882
16,0.03178746497724205,0.0312911270884797,0.031306633027270436
17,0.0806558639742434,0.08110526402015239,0.08138067601248622
18,0.0740274820709601,0.07152356905862689,0.07118235097732395
19,0.08777847606688738,0.08282265497837216,0.08295448299031705
20,0.0015472590457648039,0.0012915279949083924,0.0012093069963157177
21,0.040269811055622995,0.04027903208043426,0.040121966041624546
22,0.026021318044513464,0.026376122026704252,0.025756807066500187
23,0.034459386952221394,0.03335180494468659,0.035111589008010924
24,0.23673009302001446,0.23364492296241224,0.23433347302488983
25,0.013708901009522378,0.01435029599815607,0.01319793495349586
26,0.022688489989377558,0.021979337907396257,0.021845130948349833
27,0.02235669200308621,0.021618516999296844,0.018532178946770728
28,0.0183250498957932,0.01787017798051238,0.018089191056787968
29,0.522158634965308,0.5264512120047584,0.5301487949909642
30,0.04331056110095233,0.036627672030590475,0.03615115105640143
31,0.03145796700846404,0.030524394009262323,0.028787007089704275
32,0.04939124989323318,0.04911624290980399,0.05022296798415482
33,0.13978328206576407,0.11964158900082111,0.11700080707669258
34,0.13011464988812804,0.132305940031074,0.12306836200878024
35,0.1319142309948802,0.13593757699709386,0.13921120401937515
36,0.04332528403028846,0.040817803936079144,0.04311728896573186
37,0.006545690004713833,0.008381266030482948,0.006215331959538162
38,0.003831336973235011,0.007508139940910041,0.0044018340995535254
39,0.003505017957650125,0.004392846021801233,0.003006257931701839
40,0.013183202943764627,0.012745119049213827,0.013894562958739698
41,0.0036570230731740594,0.0030797870131209493,0.0028134039603173733
42,0.002683058031834662,0.0026307590305805206,0.002723921090364456
43,0.002966949949041009,0.0033621799666434526,0.0030909109627828
