query_number,cold_run,hot_run_1,hot_run_2
1,0.017457962036132812,0.0012359619140625,0.0012221336364746094
2,0.033946990966796875,0.0025501251220703125,0.002569437026977539
3,0.0028510093688964844,0.002732992172241211,0.0026388168334960938
4,0.012547016143798828,0.002862691879272461,0.0031452178955078125
5,0.90773606300354,0.17070794105529785,0.12144875526428223
6,0.1711878776550293,0.20270490646362305,0.127518892288208
7,0.002646923065185547,0.002398967742919922,0.0022079944610595703
8,0.00298309326171875,0.0027098655700683594,0.002758026123046875
9,0.10975217819213867,0.06289100646972656,0.07042694091796875
10,0.10958003997802734,0.07921886444091797,0.11339688301086426
11,0.015588045120239258,0.022182226181030273,0.0172882080078125
12,0.023960113525390625,0.017802953720092773,0.027051925659179688
13,0.1312110424041748,0.09932184219360352,0.13225197792053223
14,0.6141493320465088,0.3477749824523926,0.41753315925598145
15,0.08981776237487793,0.08896684646606445,0.21105027198791504
16,0.12574076652526855,0.1057131290435791,0.059908151626586914
17,0.8295950889587402,0.6063821315765381,0.6692700386047363
18,0.48108696937561035,0.39434814453125,0.4533059597015381
19,0.7435390949249268,0.7332921028137207,0.36473608016967773
20,0.004363059997558594,0.004189968109130859,0.004106044769287109
21,0.04267692565917969,0.04309701919555664,0.04299616813659668
22,0.031013011932373047,0.029000043869018555,0.03131389617919922
23,0.05483198165893555,0.05566096305847168,0.04335784912109375
24,0.30156779289245605,0.2623710632324219,0.2918822765350342
25,0.05109882354736328,0.020381927490234375,0.027559757232666016
26,0.11243820190429688,0.23132705688476562,0.1818070411682129
27,0.1670839786529541,0.059677839279174805,0.038062095642089844
28,0.06756281852722168,0.024064064025878906,0.022459983825683594
29,1.4300470352172852,1.2267069816589355,1.1976759433746338
30,1.448667287826538,0.17151212692260742,0.3184037208557129
31,0.5499358177185059,0.19873380661010742,0.14703893661499023
32,0.5008659362792969,0.38358116149902344,0.3613879680633545
33,7.532343626022339,0.9238662719726562,1.5964457988739014
34,2.6704180240631104,2.3616228103637695,2.313133955001831
35,2.3982632160186768,1.835886001586914,2.4230988025665283
36,0.09044194221496582,0.14343714714050293,0.0984337329864502
37,0.02151012420654297,0.01032710075378418,0.0107421875
38,0.009959936141967773,0.01209712028503418,0.03892016410827637
39,0.051750898361206055,0.004986763000488281,0.0046422481536865234
40,0.028605937957763672,0.04772210121154785,0.06639623641967773
41,0.01879096031188965,0.004656076431274414,0.004836082458496094
42,0.004338264465332031,0.0044629573822021484,0.004227876663208008
43,0.0077860355377197266,0.00465703010559082,0.00464177131652832
