query_number,cold_run,hot_run_1,hot_run_2
1,0.003751993179321289,0.0034410953521728516,0.0033321380615234375
2,0.03622889518737793,0.036228179931640625,0.036049842834472656
3,0.0169370174407959,0.01696014404296875,0.016531944274902344
4,0.031726837158203125,0.03165292739868164,0.03187108039855957
5,0.8201830387115479,0.5925750732421875,0.5217070579528809
6,0.8596189022064209,0.805549144744873,0.8294882774353027
7,0.03338027000427246,0.03300309181213379,0.032404184341430664
8,0.03808093070983887,0.0379180908203125,0.03747987747192383
9,0.6708259582519531,0.7534162998199463,0.7015700340270996
10,1.0064151287078857,0.9961540699005127,0.9963512420654297
11,0.23400211334228516,0.23212289810180664,0.23183012008666992
12,0.24530816078186035,0.24500298500061035,0.24526095390319824
13,0.9748499393463135,0.8378181457519531,0.927771806716919
14,1.2216367721557617,1.2312297821044922,1.1812269687652588
15,0.5811171531677246,0.5656440258026123,0.5777158737182617
16,0.5302529335021973,0.5395729541778564,0.9831829071044922
17,2.562375068664551,2.4253242015838623,2.316967725753784
18,2.3067991733551025,1.7360920906066895,1.9120001792907715
19,4.388974666595459,4.449388027191162,4.452986001968384
20,0.01992511749267578,0.019436120986938477,0.019532203674316406
21,0.9299838542938232,0.9305269718170166,0.9299399852752686
22,0.5131402015686035,0.5132551193237305,0.5123755931854248
23,0.7643730640411377,0.727349042892456,0.7468390464782715
24,6.220438003540039,6.182494163513184,6.185909986495972
25,0.2219231128692627,0.22171998023986816,0.22182703018188477
26,0.2405250072479248,0.22752809524536133,0.22712182998657227
27,0.23266220092773438,0.22936010360717773,0.2290360927581787
28,0.47713780403137207,0.4715549945831299,0.4715118408203125
29,21.56182885169983,21.17255187034607,21.13603687286377
30,0.7180848121643066,0.6939518451690674,0.7087209224700928
31,0.6832880973815918,0.4378843307495117,0.4353010654449463
32,1.0653507709503174,0.7077629566192627,0.7607529163360596
33,9.549803018569946,9.684187173843384,9.634244918823242
34,5.925275802612305,5.002010822296143,4.967539072036743
35,4.834449052810669,4.893162965774536,4.8466479778289795
36,0.6570498943328857,0.6580722332000732,0.6573538780212402
37,0.0196988582611084,0.021689176559448242,0.07105731964111328
38,0.01349496841430664,0.013385295867919922,0.012711286544799805
39,0.007615089416503906,0.00780177116394043,0.007330656051635742
40,0.09795665740966797,0.0399169921875,0.037335872650146484
41,0.0067708492279052734,0.006456136703491211,0.006529808044433594
42,0.005949974060058594,0.005838871002197266,0.005733013153076172
43,0.008598089218139648,0.008360862731933594,0.008296012878417969
