query_number,cold_run,hot_run_1,hot_run_2
1,0.0015994239947758615,0.0009314760100096464,0.0007851839764043689
2,0.0023712259717285633,0.0012267150450497866,0.001128094969317317
3,0.004816408967599273,0.0014847629936411977,0.0013688119943253696
4,0.0026139330002479255,0.0015509010409004986,0.0014685330097563565
5,0.03760376200079918,0.026003937993664294,0.02591195603599772
6,0.04767884296597913,0.030417400994338095,0.029643221001606435
7,0.0034578880295157433,0.0015260879881680012,0.0014501219848170877
8,0.004521780007053167,0.0015876939869485795,0.0014340999769046903
9,0.05057334300363436,0.03406869497848675,0.03768362296978012
10,0.06202926195692271,0.040604109002742916,0.04225231695454568
11,0.02791213500313461,0.011981251009274274,0.011221094988286495
12,0.03403484000591561,0.012510351953096688,0.012422218977008015
13,0.05585003300802782,0.04676578601356596,0.03253352997126058
14,0.09917122102342546,0.07164028298575431,0.06774328101892024
15,0.05991147202439606,0.035718903003726155,0.034879669023212045
16,0.047661266988143325,0.0337521469919011,0.0326029880088754
17,0.10369011998409405,0.08502981602214277,0.08048582897754386
18,0.08976617496227846,0.07297905103769153,0.06919481902150437
19,0.20455179997952655,0.16072836803505197,0.1579052180168219
20,0.0020089090103283525,0.0011608320055529475,0.0010135940392501652
21,0.04458289698231965,0.031016652996186167,0.0319573599845171
22,0.03479227999923751,0.019903038977645338,0.018475376011338085
23,0.09025183599442244,0.033153511001728475,0.030522932996973395
24,0.24693531799130142,0.1747860430041328,0.17681375099346042
25,0.05146501795388758,0.012363917019683868,0.010445884021464735
26,0.07952848897548392,0.04175247601233423,0.039797775039914995
27,0.06996475596679375,0.018672042002435774,0.016368350014090538
28,0.021017029997892678,0.014678091974928975,0.015365228988230228
29,0.4087113800342195,0.37360712297959253,0.3803307709749788
30,0.07622101902961731,0.037457374040968716,0.03194932802580297
31,0.05847977503435686,0.026961966999806464,0.026222948043141514
32,0.07393505296204239,0.049927243031561375,0.04847154696471989
33,0.2021201279712841,0.11709828703897074,0.1093598940060474
34,0.19023783702868968,0.13701776799280196,0.13108422403456643
35,0.20872334501473233,0.13805129600223154,0.13316552102332935
36,0.055723394034430385,0.04095620597945526,0.040296599036082625
37,0.01522873598150909,0.010122448962647468,0.008396404969971627
38,0.009508292947430164,0.005512878007721156,0.005336378992069513
39,0.00908111099852249,0.005363098985981196,0.0051465180004015565
40,0.027327507035806775,0.01872163498774171,0.01762487698579207
41,0.009005146974232048,0.004451663000509143,0.004249499994330108
42,0.006832276994828135,0.004123133956454694,0.003760811989195645
43,0.010286795964930207,0.005068933009169996,0.004351011011749506
