query_number,cold_run,hot_run_1,hot_run_2
1,0.0034260700922459364,0.003177063073962927,0.0031019638990983367
2,0.020715740974992514,0.020554351969622076,0.02043551893439144
3,0.015464529977180064,0.015444000018760562,0.015240587061271071
4,0.029457713942974806,0.029905647970736027,0.029273688909597695
5,0.35650472494307905,0.34721827402245253,0.343294090940617
6,0.48970003600697964,0.4825871109496802,0.48634348704945296
7,0.03151855291798711,0.03174439398571849,0.03105908795259893
8,0.022136538987979293,0.021900341962464154,0.02191156696062535
9,0.4154009389458224,0.4144844990223646,0.4103478199103847
10,0.5949474310036749,0.5989812470506877,0.5972856919979677
11,0.22332873800769448,0.221545148990117,0.2209987019887194
12,0.23236074799206108,0.2325599769828841,0.23284492501989007
13,0.4137978100916371,0.4135472789639607,0.410210047964938
14,0.5974046740448102,0.5975451909471303,0.593263640999794
15,0.42653319996315986,0.4214733010157943,0.42175492201931775
16,0.3815700550330803,0.38707996800076216,0.38943716208450496
17,0.8954909200547263,0.8918357259826735,0.888157726963982
18,0.8290195780573413,0.827493290998973,0.824466098099947
19,1.767534231999889,1.7766752409515902,1.7718910049879923
20,0.017154324101284146,0.0168254409218207,0.01674699899740517
21,0.8935195070225745,0.892315817065537,0.892781080910936
22,0.47828502708580345,0.47890952008310705,0.47848468797747046
23,0.6663723649689928,0.6666056159883738,0.6659406980033964
24,5.880149761098437,5.882050383952446,5.883720805984922
25,0.212769933976233,0.21244597306940705,0.2137247989885509
26,0.2205931229982525,0.21988099801819772,0.2188475780421868
27,0.21807467192411423,0.2181265780236572,0.21728229196742177
28,0.38887374103069305,0.3881499090930447,0.38753887300845236
29,12.094838719000109,12.042331609991379,12.060276809032075
30,0.6112364580621943,0.6086183850420639,0.6083035710034892
31,0.3789482929278165,0.37206518196035177,0.36405490594916046
32,0.5080729729961604,0.5068493100116029,0.5028818910941482
33,2.6090329859871417,2.5014913639752194,2.5066925410646945
34,1.5368042379850522,1.526540794991888,1.5239836120745167
35,1.5898784450255334,1.5695599060272798,1.5500783360330388
36,0.49722137302160263,0.5004470869898796,0.4975241459906101
37,0.015321209910325706,0.019688225002028048,0.013921885984018445
38,0.011102695018053055,0.010818270966410637,0.010572646977379918
39,0.006714098039083183,0.006351968040689826,0.0062118410132825375
40,0.03351187100633979,0.03422668296843767,0.028842268977314234
41,0.0051699819741770625,0.004937168094329536,0.005781101994216442
42,0.004611050011590123,0.0045612199464812875,0.004432608024217188
43,0.00702633208129555,0.006989524932578206,0.006884973030537367
