query_number,cold_run,hot_run_1,hot_run_2
1,0.15450501441955566,0.003269672393798828,0.0028831958770751953
2,0.0545651912689209,0.005609989166259766,0.0053250789642333984
3,0.09694314002990723,0.009927034378051758,0.009747982025146484
4,0.07503390312194824,0.015130758285522461,0.01524806022644043
5,0.543644905090332,0.20936203002929688,0.18828892707824707
6,1.9475491046905518,0.7324349880218506,0.7865900993347168
7,0.20598721504211426,0.01043081283569336,0.008732795715332031
8,0.4043138027191162,0.014959096908569336,0.008874893188476562
9,1.729874849319458,0.2669961452484131,0.24605011940002441
10,2.535629987716675,0.3998250961303711,0.30033111572265625
11,1.0661461353302002,0.07723498344421387,0.08319711685180664
12,1.2648389339447021,0.08935904502868652,0.08113574981689453
13,2.9589900970458984,0.9540510177612305,0.8368988037109375
14,5.809955835342407,1.6923859119415283,1.3339591026306152
15,4.297723293304443,1.3001580238342285,1.0774033069610596
16,2.1829349994659424,0.2215259075164795,0.2356107234954834
17,8.502388954162598,5.115512847900391,2.4474711418151855
18,14.220794916152954,2.446855068206787,2.8897500038146973
19,29.64322805404663,5.450795888900757,9.121665954589844
20,0.8866267204284668,0.0302579402923584,0.028728008270263672
21,25.11955976486206,0.5454330444335938,0.4257197380065918
22,31.277276039123535,0.9971559047698975,0.9483959674835205
23,62.123268127441406,2.1826748847961426,2.4105937480926514
24,314.57529497146606,42.46542716026306,20.642292976379395
25,25.89067816734314,0.838756799697876,0.6131367683410645
26,23.499102354049683,2.5034451484680176,2.015481948852539
27,27.155636072158813,2.7307040691375732,1.8359768390655518
28,73.37241411209106,2.3602852821350098,1.6506109237670898
29,219.5196499824524,12.710943937301636,11.811503887176514
30,117.70955681800842,2.772423028945923,2.7854490280151367
31,61.8611319065094,3.0079739093780518,2.8022568225860596
32,86.2279691696167,13.103477954864502,8.9406418800354
33,237.62152290344238,101.34914088249207,119.50816988945007
34,284.1062557697296,67.44114303588867,92.55576610565186
35,287.19329500198364,84.78999209403992,82.63079190254211
36,38.907514810562134,1.2827448844909668,3.2019472122192383
37,10.328825235366821,1.9021837711334229,2.261955738067627
38,8.920247077941895,0.9257709980010986,0.6309483051300049
39,12.732484817504883,1.5596458911895752,1.6009328365325928
40,23.493254899978638,5.953524112701416,3.7548928260803223
41,10.755506992340088,0.7015302181243896,0.6848568916320801
42,7.347053050994873,0.5004489421844482,0.4959251880645752
43,8.877376079559326,0.5747430324554443,0.5537722110748291
