query_number,cold_run,hot_run_1,hot_run_2
1,1.4781341552734375,0.8190851211547852,0.8753499984741211
2,1.600524663925171,0.7454211711883545,0.7496030330657959
3,1.9556159973144531,0.947782039642334,0.863095760345459
4,1.9236609935760498,0.9117648601531982,0.8375301361083984
5,2.4334261417388916,1.218297004699707,1.1451640129089355
6,3.024280071258545,1.236448049545288,1.3558919429779053
7,1.5559160709381104,0.7646119594573975,0.7637131214141846
8,1.6192541122436523,0.7539598941802979,0.801002025604248
9,3.2103271484375,1.2598869800567627,1.4159207344055176
10,3.9846279621124268,1.5696887969970703,1.6027259826660156
11,2.406705856323242,1.003814935684204,0.9911489486694336
12,2.5989270210266113,1.0023648738861084,1.0225069522857666
13,2.7799160480499268,1.243983268737793,1.3637912273406982
14,4.441274881362915,2.0545599460601807,2.10276198387146
15,3.395646095275879,1.3018441200256348,1.5445220470428467
16,2.7600181102752686,1.272007942199707,1.527238130569458
17,6.4787187576293945,3.848194122314453,3.500159978866577
18,7.20654296875,3.7190897464752197,4.010515928268433
19,13.216779947280884,7.2919957637786865,8.498761177062988
20,1.7975149154663086,0.8561968803405762,0.7799351215362549
21,6.281115770339966,2.7965779304504395,2.6401960849761963
22,7.36859393119812,2.9182651042938232,3.051198959350586
23,12.019615173339844,5.044587135314941,4.630820035934448
24,86.15404105186462,99.737135887146,86.71504712104797
25,3.725127935409546,1.4415550231933594,1.3183891773223877
26,2.1793830394744873,1.0181849002838135,1.0143518447875977
27,3.9082601070404053,1.4361391067504883,1.4256470203399658
28,6.48268985748291,2.6147069931030273,2.650054931640625
29,12.071691036224365,12.234232902526855,13.136126041412354
30,10.413510,1.8279376029968262,2.0504040718078613
31,4.176934719085693,1.5683577060699463,1.5465991497039795
32,6.449738025665283,2.9006290435791016,2.9906997680664062
33,27.016940116882324,35.41396713256836,39.103569984436035
34,15.88981008529663,15.05823802947998,14.523856163024902
35,15.37051010131836,13.86883807182312,14.565815210342407
36,3.198806047439575,1.236335039138794,1.564197301864624
37,1.5489001274108887,0.9496607780456543,1.0078117847442627
38,1.4848320484161377,0.7695069313049316,0.7932085990905762
39,1.7113709449768066,0.8962860107421875,0.9262127876281738
40,2.1305599212646484,1.1169087886810303,1.1588139533996582
41,1.7119841575622559,0.7661581039428711,0.7844562530517578
42,1.4132568836212158,0.796076774597168,0.8014049530029297
43,1.403939962387085,0.7839150428771973,0.8588521480560303
