query_number,cold_run,hot_run_1,hot_run_2
1,1.8962140083312988,1.252079725265503,1.2149600982666016
2,3.2251508235931396,0.842893123626709,0.8903741836547852
3,4.2633562088012695,0.942908763885498,1.091299057006836
4,3.91267991065979,1.0573198795318604,1.114081859588623
5,5.773900747299194,1.3062877655029297,1.7731897830963135
6,8.088176012039185,1.3278510570526123,1.7335422039031982
7,5.4017651081085205,1.1750481128692627,1.2358627319335938
8,5.339323282241821,0.9181067943572998,0.9758939743041992
9,7.039407014846802,1.395827054977417,1.8204669952392578
10,8.904919862747192,1.6911921501159668,1.9937329292297363
11,6.86146092414856,1.1251168251037598,1.4251289367675781
12,6.938261985778809,1.2097148895263672,1.5022687911987305
13,8.33501386642456,1.2537851333618164,1.8797428607940674
14,11.362716913223267,2.8728420734405518,3.3432369232177734
15,8.544893741607666,1.5868418216705322,1.8125059604644775
16,7.928028106689453,1.3747000694274902,1.9950969219207764
17,13.067963123321533,3.5136420726776123,4.362391233444214
18,15.158512115478516,3.1589348316192627,4.225859880447388
19,20.58905792236328,8.514456987380981,7.973268985748291
20,9.447646141052246,2.8617870807647705,2.3376471996307373
21,10.374833822250366,2.7740769386291504,2.6188840866088867
22,11.072169065475464,3.004624843597412,3.137763261795044
23,11.525038003921509,4.08637809753418,4.179625034332275
24,100.71947526931763,163.29736757278442,156.05575704574585
25,42.306005001068115,15.38387393951416,12.677327156066895
26,47.093469858169556,15.516171932220459,12.394785165786743
27,38.36317300796509,16.873878955841064,15.525611877441406
28,40.54308295249939,15.322763919830322,18.31587815284729
29,65.51241302490234,6.321512937545776,6.79147481918335
30,31.24265718460083,6.232777118682861,6.874817132949829
31,29.3834068775177,9.41177487373352,10.725190877914429
32,35.56650114059448,22.48194909095764,17.74259924888611
33,164.92113208770752,148.79045605659485,119.21978807449341
34,127.37317991256714,80.29190683364868,108.1864812374115
35,136.34861207008362,82.87226390838623,83.87300300598145
36,46.843910932540894,20.878756999969482,22.253275156021118
37,34.46437096595764,14.027429819107056,12.25768494606018
38,34.90747117996216,15.458776712417603,13.86138105392456
39,34.05131125450134,12.908286809921265,13.258981943130493
40,32.11397123336792,12.1583890914917,16.21468496322632
41,30.90612816810608,12.008349180221558,10.288296937942505
42,32.08030986785889,11.178345918655396,11.969429969787598
43,31.951871871948242,11.658824920654297,12.988273859024048
