query_number,cold_run,hot_run_1,hot_run_2
1,1.866089105606079,1.2627711296081543,1.2900879383087158
2,3.5386440753936768,0.8458020687103271,0.9992392063140869
3,4.646047115325928,1.0122060775756836,1.2170753479003906
4,4.502303838729858,1.0985019207000732,1.161689043045044
5,7.391923189163208,1.546454906463623,1.9573450088500977
6,10.173435926437378,1.5427799224853516,2.9227561950683594
7,8.674527168273926,1.744513750076294,1.605621099472046
8,7.821606874465942,1.0422048568725586,1.7263882160186768
9,9.855523824691772,2.071322202682495,2.413423776626587
10,11.51901388168335,2.1171109676361084,2.4305758476257324
11,9.994527816772461,1.4670028686523438,2.1065638065338135
12,9.099442958831787,1.3856267929077148,1.6390666961669922
13,11.720170021057129,1.7187418937683105,2.9316000938415527
14,13.993084907531738,4.632793188095093,5.477752208709717
15,11.68284797668457,2.2531509399414062,2.6754088401794434
16,12.966407775878906,1.303853988647461,3.185270071029663
17,16.1974139213562,4.082315921783447,5.360897779464722
18,19.79799485206604,6.226003170013428,6.641554117202759
19,23.7061710357666,13.862581968307495,10.030862092971802
20,14.015163898468018,4.764112234115601,4.427751064300537
21,14.956597089767456,3.248716115951538,3.325608968734741
22,16.75560426712036,3.945070743560791,4.506246328353882
23,16.38539218902588,5.158299922943115,6.227643013000488
24,122.73186588287354,166.75084805488586,181.58262395858765
25,50.20706081390381,16.092336177825928,18.43993616104126
26,49.95679211616516,17.045776844024658,15.964123010635376
27,45.867406129837036,16.78231191635132,18.403748273849487
28,49.553366899490356,19.27547812461853,17.903001070022583
29,72.40564393997192,22.41094207763672,22.24089217185974
30,144.39633011817932,35.49905514717102,37.66035795211792
31,89.12802314758301,26.96809196472168,24.488532066345215
32,88.32176494598389,35.72356629371643,36.034600019454956
33,215.92159605026245,177.3651430606842,155.65423583984375
34,174.4750211238861,102.13446307182312,111.83335494995117
35,174.0065939426422,109.5320930480957,100.41190195083618
36,102.06870412826538,38.62013912200928,38.40341782569885
37,76.97713613510132,27.30216121673584,29.440864086151123
38,81.37597894668579,27.141982078552246,29.090755939483643
39,79.18342304229736,26.77048397064209,26.41604495048523
40,79.3281021118164,31.023797035217285,32.14234185218811
41,74.73060703277588,32.3542377948761,27.47038722038269
42,80.2262327671051,29.661072969436646,32.833322048187256
43,76.78230500221252,29.88827085494995,27.14216184616089
