query_number,cold_run,hot_run_1,hot_run_2
1,0.008219750015996397,0.002856570004951209,0.0028498010360635817
2,0.022683175979182124,0.03151027899002656,0.01620316202752292
3,0.11764632898848504,0.033042224997188896,0.023624068999197334
4,0.5118997130193748,0.025144302984699607,0.018057465029414743
5,0.16186720703262836,0.13761773699661717,0.13848379702540115
6,0.9170458280132152,0.16911743895616382,0.16429136198712513
7,0.013972032989840955,0.014090768992900848,0.013106052007060498
8,0.025020680972374976,0.025817162008024752,0.026588651002384722
9,0.5298474099836312,0.39308000600431114,0.418806272034999
10,0.4277388379559852,0.4267436270019971,0.41606545401737094
11,0.1385686619905755,0.13258100202074274,0.12698158499551937
12,0.1458805069560185,0.14182151400018483,0.1431342220166698
13,0.15668622101657093,0.1515032530296594,0.1495916309650056
14,0.21240519400453195,0.20577638800023124,0.21067619998939335
15,0.1804512669914402,0.16943436296423897,0.17027597298147157
16,0.1278007869841531,0.12632178398780525,0.12666810798691586
17,0.40890598203986883,0.41108986700419337,0.406739130965434
18,0.2797210759599693,0.2781314089661464,0.2905324649764225
19,1.3534906200366095,0.8010233379900455,0.7699568890384398
20,0.020294781017582864,0.02850714698433876,0.020320720970630646
21,5.917186503997073,0.2608046950190328,0.23436165502062067
22,0.2733916550059803,0.25805333303287625,0.25666572101181373
23,5.0697280170279555,0.3389865360222757,0.33014099701540545
24,8.092824494000524,0.913930126989726,0.9270355330081657
25,0.07485228503355756,0.07159208302618936,0.07005086995195597
26,0.05643898999551311,0.05558711400954053,0.05632771603995934
27,0.0743282749899663,0.07068081700708717,0.07351965602720156
28,0.26077413000166416,0.2664429470314644,0.2620927780517377
29,2.815417814999819,2.59247630398022,2.6073799309669994
30,0.049369985004886985,0.04402658203616738,0.043076545000076294
31,0.14766459201928228,0.1382428880315274,0.1351185140083544
32,1.0137986089685,0.1999006699770689,0.19850975601002574
33,1.3042667119880207,0.9931809040135704,0.8815127909765579
34,0.725771214987617,0.7185036469600163,0.7407720949850045
35,0.7063019970082678,0.7070038979873061,0.7138191069825552
36,0.2789507720153779,0.2649378090281971,0.26405952899949625
37,0.04188671201700345,0.035684528993442655,0.03627435100497678
38,0.02566667797509581,0.028276527009438723,0.027401086001191288
39,0.029955876991152763,0.019975521019659936,0.025427753978874534
40,0.06607083400012925,0.06908703502267599,0.06397973198909312
41,0.01881675102049485,0.016331760969478637,0.01929167000344023
42,0.011924948019441217,0.01196855999296531,0.01659186399774626
43,0.01258777198381722,0.013645604019984603,0.01204974896972999
