query_number,cold_run,hot_run_1,hot_run_2
1,0.015524482994806021,0.0031852920074015856,0.002974722010549158
2,0.014573543972801417,0.014887838973663747,0.011811694013886154
3,0.01953775400761515,0.015977984992787242,0.01567297597648576
4,0.01829914702102542,0.018632363993674517,0.018061376991681755
5,0.1787049890263006,0.13301013101590797,0.1300613319617696
6,0.17083853197982535,0.16493036999600008,0.17239405098371208
7,0.014441307983361185,0.013725681987125427,0.012886455981060863
8,0.024899912998080254,0.026290779991541058,0.025755302980542183
9,0.4091408040258102,0.402411040966399,0.3973399720271118
10,0.4283340380061418,0.4186410629772581,0.4261104440083727
11,0.1498922859900631,0.13706881803227589,0.13000956800533459
12,0.12973763601621613,0.14214358798926696,0.14428129099542275
13,0.16343157697701827,0.15281844302080572,0.14638742001261562
14,0.2175910720252432,0.20940157800214365,0.20267307799076661
15,0.1977505530230701,0.1742482939735055,0.1732534560142085
16,0.13959156000055373,0.13259048195322976,0.12880493403645232
17,0.4162362680071965,0.4027308369986713,0.4038463799515739
18,0.2767677549854852,0.27942392200930044,0.2791743560228497
19,1.0567857470014133,0.7704660940216854,0.7657385789789259
20,0.022166159003973007,0.019199394970200956,0.015480243018828332
21,0.23298287502257153,0.23315111902775243,0.23482249304652214
22,0.2688178149983287,0.261718611989636,0.26081525097833946
23,0.334582137002144,0.35113930696388707,0.32764978701015934
24,0.9361812000279315,0.9028516809921712,0.9069072940037586
25,0.06846943497657776,0.0711119810002856,0.06971925997640938
26,0.05603705003159121,0.05812977597815916,0.06144147500162944
27,0.07602121896343306,0.07125407597050071,0.07320440100738779
28,0.2591185089549981,0.25694189697969705,0.2535770459799096
29,2.6449116190196946,2.622402076027356,2.593293456011452
30,0.045432785991579294,0.04108828597236425,0.04370648699114099
31,0.1492109299870208,0.14348354801768437,0.1330287209711969
32,0.20903575897682458,0.19153222703607753,0.18774149799719453
33,1.4759629869950004,1.0277651280048303,0.8574045459972695
34,0.78483432601206,0.7095188189996406,0.7175858810078353
35,0.7190573160187341,0.7412783239851706,0.7214490649639629
36,0.2777765659848228,0.26894440001342446,0.27148183999815956
37,0.04180329799419269,0.047806263028178364,0.04946546198334545
38,0.031752855982631445,0.031227424973621964,0.028072215034626424
39,0.027904438960831612,0.02064372703898698,0.02265829301904887
40,0.06985541299218312,0.07038042799104005,0.07413172395899892
41,0.016754198004491627,0.016197096032556146,0.023939626989886165
42,0.019312875985633582,0.021414556948002428,0.016813744965475053
43,0.012502964003942907,0.02571504801744595,0.010195365990512073
