query_number,cold_run,hot_run_1,hot_run_2
1,1.5696079730987549,0.5155367851257324,1.0218138694763184
2,3.0902037620544434,0.4622840881347656,0.4892599582672119
3,4.367103338241577,0.517366886138916,0.5744662284851074
4,4.431503772735596,0.8599820137023926,0.6987519264221191
5,6.95415186882019,1.0407509803771973,1.8129353523254395
6,10.542277812957764,1.1402478218078613,1.6227869987487793
7,8.823546171188354,1.55082106590271,1.491415023803711
8,7.73387598991394,0.5486793518066406,0.5737597942352295
9,9.506428956985474,1.4580531120300293,1.6857290267944336
10,11.190905094146729,1.6024739742279053,2.1657207012176514
11,9.662168741226196,0.9955041408538818,1.2321147918701172
12,8.948772192001343,0.8551690578460693,1.613590955734253
13,11.472099781036377,1.0980420112609863,1.7878139019012451
14,13.479350090026855,3.033597946166992,4.934930086135864
15,11.378488063812256,1.1017699241638184,2.4385201930999756
16,11.794969081878662,1.4803800582885742,2.748821973800659
17,16.672240257263184,3.231227159500122,7.968100309371948
18,20.964473247528076,4.33352518081665,6.993425130844116
19,25.363898992538452,8.461549758911133,12.847109079360962
20,13.033777236938477,3.7305068969726562,4.250712156295776
21,17.88291311264038,3.341691017150879,2.8916001319885254
22,17.17573618888855,3.370677947998047,3.501530170440674
23,16.83825397491455,4.557941913604736,4.9184887409210205
24,150.50067615509033,174.29317808151245,185.4950029850006
25,46.078272104263306,17.9335618019104,14.85936975479126
26,48.51279091835022,13.774915218353271,15.646626949310303
27,45.057801961898804,14.294846057891846,16.29809808731079
28,49.316707134246826,17.668669939041138,20.423124313354492
29,69.72940707206726,19.197882175445557,16.5424702167511
30,149.2660460472107,28.24416184425354,36.82445192337036
31,86.42280793190002,21.166656970977783,22.48197293281555
32,90.38790202140808,33.996946811676025,31.520589113235474
33,207.56083869934082,166.43795800209045,111.08313226699829
34,175.343120098114,125.88569211959839,108.07024812698364
35,193.2110071182251,113.11394309997559,121.14766120910645
36,115.46548628807068,41.940351247787476,37.071906089782715
37,78.54084801673889,30.309333086013794,30.39909815788269
38,83.25615930557251,24.128103017807007,29.637444972991943
39,80.21232199668884,27.61547875404358,29.239943027496338
40,77.88161110877991,31.74360179901123,32.71951198577881
41,75.88728284835815,24.62380576133728,23.48803400993347
42,84.0216178894043,32.68238091468811,29.263530015945435
43,82.65156888961792,23.67866802215576,26.34669280052185
