query_number,cold_run,hot_run_1,hot_run_2
1,1.1623790264129639,0.473491907119751,0.5342710018157959
2,1.2772562503814697,0.43215417861938477,0.44519805908203125
3,1.5107901096343994,0.5569562911987305,0.5819098949432373
4,1.7863850593566895,0.5405402183532715,0.5134429931640625
5,2.1647448539733887,0.7799880504608154,0.8736608028411865
6,2.890533924102783,0.8480100631713867,1.1128480434417725
7,1.299124002456665,0.47959303855895996,0.46968507766723633
8,1.3162360191345215,0.4393448829650879,0.44874095916748047
9,2.434986114501953,0.8476371765136719,0.9239332675933838
10,3.2670631408691406,1.0636942386627197,1.1570391654968262
11,2.1130478382110596,0.6580290794372559,0.6303291320800781
12,2.3511669635772705,0.7105603218078613,0.6606731414794922
13,2.711766004562378,0.8155951499938965,0.9939401149749756
14,3.94492506980896,1.4586050510406494,1.547266960144043
15,2.785283088684082,0.8605282306671143,1.0338187217712402
16,2.441854953765869,0.8084211349487305,1.3029119968414307
17,6.1664910316467285,2.5815579891204834,2.5922510623931885
18,5.805051803588867,2.1938178539276123,2.505645751953125
19,11.338479042053223,6.427712917327881,7.57794976234436
20,1.416778802871704,0.48410916328430176,0.4860999584197998
21,5.967267036437988,1.446699857711792,1.401533842086792
22,7.06906795501709,1.5286481380462646,1.4576287269592285
23,11.742042064666748,2.576826810836792,2.3672258853912354
24,80.271696,115.482782,118.861453
25,3.6143550872802734,0.7659540176391602,0.7190330028533936
26,1.9014358520507812,0.6279659271240234,0.6049590110778809
27,3.5825440883636475,0.7556772232055664,0.7363231182098389
28,6.250770092010498,1.334932804107666,1.3081626892089844
29,11.04411506652832,10.072375774383545,10.366974115371704
30,9.909326076507568,2.2829439640045166,1.928920030593872
31,3.9579858779907227,1.043196201324463,0.947742223739624
32,5.813961982727051,1.4804491996765137,1.5624098777770996
33,25.546871185302734,37.85007905960083,40.28526997566223
34,14.14346718788147,11.721774101257324,14.400413036346436
35,13.635355,11.548816,14.884774
36,2.743576,0.799184,1.344006
37,1.223362,0.528269,0.524397
38,1.358827,0.460724,0.453741
39,1.450939,0.50121,0.499916
40,1.630745,0.60647,0.62577
41,1.245182,0.452729,0.462054
42,1.326322,0.465809,0.463256
43,1.211371,0.44664,0.45517
