query_number,cold_run,hot_run_1,hot_run_2
1,2.0118439197540283,1.2356719970703125,1.206397294998169
2,3.602266311645508,0.8826112747192383,1.0643537044525146
3,4.843130826950073,0.9608669281005859,1.132544994354248
4,4.7388129234313965,1.1221401691436768,1.0199151039123535
5,7.404333829879761,1.5346028804779053,1.9841060638427734
6,10.59399700164795,1.4034459590911865,2.0604891777038574
7,8.18855881690979,1.545022964477539,2.0837528705596924
8,7.800795793533325,1.3793840408325195,1.752091884613037
9,10.001441717147827,1.6890532970428467,2.3695151805877686
10,11.668024063110352,2.08429217338562,2.333505153656006
11,9.960989952087402,1.5750200748443604,1.6148290634155273
12,9.494212865829468,1.4818370342254639,1.4953820705413818
13,11.51213812828064,1.3722550868988037,2.0613670349121094
14,14.098931789398193,4.3148651123046875,5.238573789596558
15,11.282979249954224,1.6013619899749756,2.0487618446350098
16,12.02553915977478,1.5690369606018066,2.6339330673217773
17,16.54495620727539,4.829081773757935,6.135256052017212
18,19.17871403694153,4.074602127075195,6.744065046310425
19,24.654324054718018,9.442018032073975,11.203166961669922
20,12.925548076629639,2.85805082321167,2.8948142528533936
21,17.123403072357178,3.1850192546844482,3.6135013103485107
22,16.531893968582153,3.8980369567871094,3.0378410816192627
23,15.541858673095703,5.1114983558654785,4.872935771942139
24,122.01703310012817,165.80962300300598,177.72687411308289
25,47.466736793518066,16.455124378204346,16.37286615371704
26,49.700319051742554,15.65308403968811,14.68126392364502
27,42.39088487625122,17.247480154037476,17.917980194091797
28,47.177210092544556,18.403527975082397,16.979103088378906
29,70.38905811309814,19.835835933685303,21.868154048919678
30,133.27018189430237,24.735069274902344,36.03208613395691
31,84.71280598640442,18.353429079055786,16.281511306762695
32,88.90350103378296,35.468071937561035,32.78127312660217
33,209.8463430404663,163.0644280910492,141.2543020248413
34,191.48302698135376,126.46503710746765,110.2639229297638
35,180.74379205703735,96.58997011184692,110.55403208732605
36,103.47548985481262,33.74859118461609,31.258458852767944
37,74.58693814277649,29.95240306854248,26.374731063842773
38,75.04387903213501,25.10353994369507,35.27960658073425
39,74.60000872612,26.982396125793457,26.925471782684326
40,80.18409895896912,27.29947805404663,33.13040208816528
41,71.60256600379944,21.2159481048584,26.915676832199097
42,70.44437408447266,28.40661096572876,25.171491146087646
43,71.95101475715637,22.307168006896973,27.19511890411377
